DateTime,Actual_PT08.S1(CO),Predicted_PT08.S1(CO),Actual_PT08.S2(NMHC),Predicted_PT08.S2(NMHC),Actual_PT08.S3(NOx),Predicted_PT08.S3(NOx),Actual_PT08.S4(NO2),Predicted_PT08.S4(NO2),Actual_PT08.S5(O3),Predicted_PT08.S5(O3)
2004-03-12 05:00:00,847.0,873.5470501219163,501.0,576.0993703172778,818.0,816.930953842169,1155.0,1172.1251999681813,394.0,473.8910581381135
2004-03-12 06:00:00,927.0,886.9099149503171,571.0,571.9240304318683,818.0,816.930953842169,1223.0,1190.5370502782653,487.0,482.44565247431035
2004-03-12 07:00:00,1091.0,953.7242390923212,730.0,630.3787888276006,1387.0,816.930953842169,1361.0,1250.156375091871,748.0,562.003379800941
2004-03-12 08:00:00,1587.0,1090.6936035834296,1236.0,763.1545971836213,897.0,1295.6406643569653,1900.0,1371.1485342724238,1400.0,785.2782919756785
2004-03-12 09:00:00,1545.0,1504.9424132638553,1353.0,1185.6989935870579,767.0,883.395043702747,2058.0,1843.719358897916,1588.0,1343.0378426957125
2004-03-12 10:00:00,1350.0,1469.864893089303,1118.0,1283.401946905639,912.0,774.0237565904034,1712.0,1982.2466136118821,1237.0,1503.864216216213
2004-03-12 11:00:00,1263.0,1307.004977993168,1037.0,1087.160972291395,969.0,896.0148076003252,1598.0,1678.8894608838295,1167.0,1203.597955015704
2004-03-12 12:00:00,1206.0,1234.3444004887385,986.0,1019.5204661477617,1035.0,943.969910411122,1537.0,1578.939416343373,959.0,1143.715794662326
2004-03-12 13:00:00,1252.0,1186.7391945375607,1016.0,976.9319993165852,1008.0,999.4968715604656,1593.0,1525.457374966462,983.0,965.7802324694318
2004-03-12 14:00:00,1287.0,1225.157430919213,1078.0,1001.984038629042,949.0,976.7812965448251,1660.0,1574.5556424600197,1061.0,986.3112588763042
2004-03-12 15:00:00,1353.0,1254.3886977313398,1122.0,1053.7582532081192,922.0,927.1435585476845,1740.0,1633.2982124969546,1139.0,1053.0370946986395
2004-03-12 16:00:00,1309.0,1309.5105151484931,1073.0,1090.5012441997224,954.0,904.4279835320439,1657.0,1703.4385946306086,1112.0,1119.7629305209748
2004-03-12 17:00:00,1274.0,1272.762636870391,1041.0,1049.5829133227098,1006.0,931.3501465135439,1610.0,1630.6679481669428,994.0,1096.6655258132434
2004-03-12 18:00:00,1510.0,1243.5313700582642,1277.0,1022.8607380560892,812.0,975.0986613584813,1910.0,1589.460473663421,1410.0,995.7213126461207
2004-03-12 19:00:00,1525.0,1440.6336262771763,1246.0,1219.9367806474154,821.0,811.8830482831378,1847.0,1852.4869066646227,1448.0,1351.5924370319092
2004-03-12 20:00:00,1075.0,1453.161312053802,1610.0,1194.0496733578768,624.0,819.4549066216846,1456.2645979312647,1797.2513557343705,1887.0,1384.0998955094572
2004-03-12 21:00:00,1598.0,1077.330738755029,1299.0,1498.014417015685,752.0,653.7153407668254,1941.0,1454.672225556271,1627.0,1759.6465868684984
2004-03-12 22:00:00,1484.0,1514.1293828333808,1127.0,1238.308276143217,839.0,761.4039926928253,1723.0,1879.6663047414136,1491.0,1537.2271341273806
2004-03-12 23:00:00,1075.0,1418.918970931025,1346.0,1094.6765840851317,741.0,834.5986232987783,2062.0,1688.533763427207,1657.0,1420.8846511551037
2004-03-13 00:00:00,1280.0,1077.330738755029,964.0,1277.5564710660658,963.0,752.1494991679347,1544.0,1985.7536327185649,1285.0,1562.8909171359712
2004-03-13 01:00:00,1196.0,1248.5424443689144,873.0,958.5605038207837,1071.0,938.9220048520907,1463.0,1531.5946584031567,1144.0,1244.6600078294487
2004-03-13 02:00:00,1184.0,1178.3874040198102,782.0,882.5693179063317,1176.0,1029.7843049146531,1365.0,1460.5775214928324,1043.0,1124.0402276890732
2004-03-13 03:00:00,1172.0,1168.3652553985094,783.0,806.5781319918796,1179.0,1118.1226521976998,1380.0,1374.6555533791065,996.0,1037.6388248934852
2004-03-13 04:00:00,1147.0,1158.343106777209,821.0,807.4131999689615,1132.0,1120.6466049772155,1412.0,1387.8068750291666,992.0,997.4322315133601
2004-03-13 05:00:00,978.0,1137.4636304828325,625.0,839.1457830980733,818.0,1081.1046780981374,1274.0,1415.863027882628,819.0,994.0103937788813
2004-03-13 06:00:00,1100.0,996.3183707328488,646.0,675.4724595900227,818.0,816.930953842169,1268.0,1294.8708687020753,835.0,846.0159117626761
2004-03-13 07:00:00,1112.0,1098.2102150494052,770.0,693.0088871087424,1228.0,816.930953842169,1409.0,1289.6103400420513,940.0,859.7032627005909
2004-03-13 08:00:00,1336.0,1108.2323636707058,1043.0,796.5573162668969,935.0,1161.8711670426374,1678.0,1413.232763552616,1192.0,949.5265032306578
2004-03-13 09:00:00,1408.0,1295.3124712683173,1153.0,1024.530874010253,830.0,915.3651122432783,1777.0,1649.0797984770268,1411.0,1165.102280502818
2004-03-13 10:00:00,1447.0,1355.445362996121,1081.0,1116.388351489261,869.0,827.0267649602315,1667.0,1735.8785213674234,1465.0,1352.4478964655289
2004-03-13 11:00:00,1542.0,1388.017346015348,1184.0,1056.2634571393648,808.0,859.8381510939346,1780.0,1639.4354959336495,1583.0,1398.6427058809918
2004-03-13 12:00:00,1451.0,1467.359355933978,1117.0,1142.2754587787995,875.0,808.5177779104503,1679.0,1738.5087856974353,1387.0,1499.5869190481146
2004-03-13 13:00:00,1328.0,1391.3580622224483,1059.0,1086.325904314313,987.0,864.8860566529659,1600.0,1649.9565532536974,1101.0,1331.9168700586565
2004-03-13 14:00:00,1207.0,1288.631038854117,924.0,1037.8919616435633,1088.0,959.1136270882157,1488.0,1580.6929258967143,850.0,1087.2554720434268
2004-03-13 15:00:00,1240.0,1187.5743735893357,947.0,925.157784737508,1049.0,1044.086703998575,1532.0,1482.496390909599,947.0,872.5351542048862
2004-03-13 16:00:00,1306.0,1215.1352822979125,987.0,944.3643482103915,1004.0,1011.2753178648719,1554.0,1521.0736010831088,1078.0,955.5147192659956
2004-03-13 17:00:00,1326.0,1270.2570997150658,1000.0,977.7670672936671,976.0,973.4160261721375,1602.0,1540.3622061698634,1084.0,1067.5799050701742
2004-03-13 18:00:00,1473.0,1286.9606807505668,1163.0,988.6229509957317,831.0,949.859133563325,1779.0,1582.4464354500558,1395.0,1072.7126616718924
2004-03-13 19:00:00,1609.0,1409.7320013614994,1286.0,1124.7390312600799,758.0,827.8680825534034,1922.0,1737.6320309207647,1612.0,1338.7605455276139
2004-03-13 20:00:00,1611.0,1523.3163524029064,1274.0,1227.4523924411524,754.0,766.4518982518566,1915.0,1863.0079639846708,1697.0,1524.3952426230853
2004-03-13 21:00:00,1621.0,1524.9867105064566,1247.0,1217.4315767161697,762.0,763.0866278791691,1860.0,1856.870680547976,1886.0,1597.1092944807585
2004-03-13 22:00:00,1444.0,1533.338501024207,1089.0,1194.8847413349586,844.0,769.817168624544,1748.0,1808.649167831089,1624.0,1758.7911274348787
2004-03-13 23:00:00,1418.0,1385.511808860023,1010.0,1062.9440009560199,892.0,838.8052112646377,1603.0,1710.4526328439738,1536.0,1534.6607558265216
2004-03-14 00:00:00,1534.0,1363.7971535138715,1013.0,996.9736307665506,889.0,879.1884557368877,1611.0,1583.3231902267264,1535.0,1459.3803256679894
2004-03-14 01:00:00,1484.0,1460.6779235197776,1045.0,999.4788346977963,880.0,876.6645029573721,1624.0,1590.3372284400918,1530.0,1458.5248662343697
2004-03-14 02:00:00,1367.0,1418.918970931025,925.0,1026.2010099644167,953.0,869.0926446188251,1543.0,1601.7350405368104,1337.0,1454.2475690662714
2004-03-14 03:00:00,1344.0,1321.203021873344,968.0,925.99285271459,921.0,930.508828920372,1620.0,1530.717903626486,1278.0,1289.1438983776723
2004-03-14 04:00:00,1130.0,1301.9939036825178,773.0,961.9007757291112,1130.0,903.586665938872,1452.0,1598.228021430128,1051.0,1238.671791794111
2004-03-14 05:00:00,1062.0,1123.2655866026566,691.0,799.0625201981426,1272.0,1079.4220429117936,1377.0,1450.9332189494548,929.0,1044.4825003624428
2004-03-14 06:00:00,1076.0,1066.4734110819531,618.0,730.5869460774276,1395.0,1198.8891411421998,1333.0,1385.1766106991545,872.0,940.1164494608413
2004-03-14 07:00:00,1028.0,1078.165917806804,615.0,669.6269837504495,1384.0,1302.3712051023404,1340.0,1346.599400525645,853.0,891.3552617445192
2004-03-14 08:00:00,1155.0,1038.0773233216014,722.0,667.1217798192039,1225.0,1293.1167115774497,1414.0,1352.7366839623396,959.0,875.1015325057452
2004-03-14 09:00:00,1235.0,1144.1450628970329,828.0,756.4740533669661,1055.0,1159.3472142631217,1527.0,1417.6165374359693,1093.0,965.7802324694318
2004-03-14 10:00:00,1332.0,1210.9593870390372,923.0,844.9912589376465,952.0,1016.3232234239031,1614.0,1516.6898271997554,1225.0,1080.4117965744695
2004-03-14 11:00:00,1445.0,1291.9717550612172,1009.0,924.3227167604261,878.0,929.6675113272001,1696.0,1592.9674927701037,1355.0,1193.3324418122677
2004-03-14 12:00:00,1416.0,1386.346987911798,1002.0,996.1385627894687,907.0,867.4100094324814,1677.0,1664.861384457099,1262.0,1304.5421681828266
2004-03-14 13:00:00,1281.0,1362.1267954103214,880.0,990.2930869498955,1084.0,891.8082196344658,1525.0,1648.2030437003561,980.0,1224.984440856196
2004-03-14 14:00:00,1207.0,1249.3776234206896,879.0,888.4147937459048,1104.0,1040.7214336258876,1490.0,1514.936317646414,872.0,983.7448805754451
2004-03-14 15:00:00,1258.0,1187.5743735893357,906.0,887.579725768823,1081.0,1057.547785489325,1511.0,1484.2499004629406,900.0,891.3552617445192
2004-03-14 16:00:00,1458.0,1230.1685052298633,1045.0,910.126561150034,974.0,1038.197480846372,1646.0,1502.6617507730246,1099.0,915.3081258858704
2004-03-14 17:00:00,1438.0,1397.2043155848737,1051.0,1026.2010099644167,943.0,948.1764983769814,1668.0,1621.0236456235652,1206.0,1085.5445531761875
2004-03-14 18:00:00,1478.0,1380.5007345493725,1055.0,1031.211417826908,929.0,922.0956529886532,1671.0,1640.31225071032,1262.0,1177.0787125734937
2004-03-14 19:00:00,1075.0,1413.9078966203747,1312.0,1034.5516897352356,753.0,910.317206684247,1993.0,1642.9425150403322,1698.0,1224.984440856196
2004-03-14 20:00:00,1075.0,1077.330738755029,1381.0,1249.1641598452816,681.0,762.2453102859972,2103.0,1925.2575531282885,1905.0,1597.9647539143782
2004-03-14 21:00:00,1560.0,1077.330738755029,1140.0,1306.783850263932,784.0,701.6704435776222,1818.0,2021.7005785620624,1648.0,1775.0448566736527
2004-03-14 22:00:00,1324.0,1482.392578865929,940.0,1105.5324677871963,924.0,788.3261556743253,1587.0,1771.8254672109208,1423.0,1555.191782233394
2004-03-14 23:00:00,1349.0,1285.2903226470166,933.0,938.5188723708183,933.0,906.1106187183876,1617.0,1569.2951137999958,1349.0,1362.7134096689651
2004-03-15 00:00:00,1239.0,1306.169798941393,872.0,932.6733965312451,985.0,913.6824770569345,1547.0,1595.5977571001158,1250.0,1299.4094115811085
2004-03-15 01:00:00,1239.0,1214.3001032461373,853.0,881.7342499292497,1010.0,957.430991901872,1543.0,1534.2249227331688,1174.0,1214.7189276527597
2004-03-15 02:00:00,1224.0,1214.3001032461373,855.0,865.8679583646938,998.0,978.4639317311688,1566.0,1530.717903626486,1149.0,1149.7040106976638
2004-03-15 03:00:00,1078.0,1201.7724174695115,734.0,867.5380943188576,1128.0,968.3681206131063,1487.0,1550.8832634899115,1021.0,1128.3175248571717
2004-03-15 04:00:00,1078.0,1079.836275910354,711.0,766.4948690919489,1150.0,1077.7394077254498,1468.0,1481.6196361329285,1013.0,1018.8187173538522
2004-03-15 05:00:00,1075.0,1079.836275910354,703.0,747.2883056190653,1156.0,1096.2483947752312,1464.0,1464.9612953761857,1010.0,1011.9750418848947
2004-03-15 06:00:00,1157.0,1077.330738755029,830.0,740.6077618024102,1030.0,1101.2963003342625,1584.0,1461.454276269503,1083.0,1009.4086635840356
2004-03-15 07:00:00,1314.0,1145.8154210005832,966.0,846.6613948918103,897.0,995.2902835946063,1710.0,1566.6648494699837,1235.0,1071.8572022382725
2004-03-15 08:00:00,1075.0,1276.9385321292662,1451.0,960.2306397749475,652.0,883.395043702747,1456.2645979312647,1677.1359513304883,1680.0,1201.8870361484646
2004-03-15 09:00:00,1075.0,1077.330738755029,923.0,1365.2386086596644,537.0,677.2722333756379,1456.2645979312647,1454.672225556271,983.0,1582.566484109224
2004-03-15 10:00:00,1075.0,1077.330738755029,1470.0,924.3227167604261,622.0,580.5207101608723,2262.0,1454.672225556271,1973.0,986.3112588763042
2004-03-15 11:00:00,1564.0,1077.330738755029,1300.0,1381.1049002242203,710.0,652.0327055804817,2029.0,2161.104588052699,1798.0,1833.2160981597913
2004-03-15 12:00:00,1430.0,1485.733295073029,1120.0,1239.143344120299,831.0,726.0686537796066,1783.0,1956.8207250884327,1522.0,1683.5106972763465
2004-03-15 13:00:00,1417.0,1373.8193021351722,1146.0,1088.8311082455584,830.0,827.8680825534034,1831.0,1741.1390500274474,1404.0,1447.4038935973138
2004-03-15 14:00:00,1400.0,1362.9619744620966,1162.0,1110.5428756496876,838.0,827.0267649602315,1829.0,1783.2232793076396,1263.0,1346.4596804301912
2004-03-15 15:00:00,1317.0,1348.7639305819207,1053.0,1123.9039632829981,926.0,833.7573057056064,1707.0,1781.4697697542983,1137.0,1225.8399002898157
2004-03-15 16:00:00,1318.0,1279.4440692845913,1033.0,1032.881553781072,950.0,907.7932539047314,1675.0,1674.5056870004762,1068.0,1118.0520116537355
2004-03-15 17:00:00,1445.0,1280.2792483363664,1141.0,1016.1801942394341,857.0,927.9848761408564,1824.0,1646.4495341470147,1252.0,1059.0253107339772
2004-03-15 18:00:00,1075.0,1386.346987911798,1601.0,1106.3675357642783,631.0,849.742339975872,1456.2645979312647,1777.085995870945,1843.0,1216.429846519999
2004-03-15 19:00:00,1075.0,1077.330738755029,923.0,1490.4988052219478,542.0,659.6045639190286,1456.2645979312647,1454.672225556271,983.0,1722.0063717892324
2004-03-15 20:00:00,1075.0,1077.330738755029,1573.0,924.3227167604261,565.0,584.7272981267317,1456.2645979312647,1454.672225556271,1992.0,986.3112588763042
2004-03-15 21:00:00,1595.0,1077.330738755029,1294.0,1467.116901863655,678.0,604.077602769685,2058.0,1454.672225556271,1707.0,1849.4698273985653
2004-03-15 22:00:00,1439.0,1511.6238456780557,1159.0,1234.1329362578076,764.0,699.1464907981067,1856.0,1982.2466136118821,1494.0,1605.6638888169553
2004-03-15 23:00:00,1142.0,1381.3359136011477,852.0,1121.3987593517522,1008.0,771.4998038108878,1547.0,1805.1421487244065,1164.0,1423.4510294559627
2004-03-16 00:00:00,1304.0,1133.2877352239573,1019.0,865.0328903876119,852.0,976.7812965448251,1731.0,1534.2249227331688,1272.0,1141.149416361467
2004-03-16 01:00:00,1074.0,1268.5867416115157,784.0,1004.4892425602876,1098.0,845.5357520100127,1483.0,1695.5478016405725,1040.0,1233.539035192393
2004-03-16 02:00:00,968.0,1076.4955597032538,640.0,808.2482679460434,1320.0,1052.4998799302937,1386.0,1478.1126170262457,867.0,1035.0724465926262
2004-03-16 03:00:00,929.0,987.9665802150984,608.0,687.9984792462511,1376.0,1239.2723856144496,1364.0,1393.0674036891905,826.0,887.0779645764209
2004-03-16 04:00:00,941.0,955.3945971958714,626.0,661.2763039796306,1316.0,1286.3861708320746,1373.0,1373.7787986024357,840.0,852.0041277980138
2004-03-16 05:00:00,937.0,965.416745817172,585.0,676.3075275671047,818.0,1235.9071152417623,1348.0,1381.6695915924718,793.0,863.9805598686894
2004-03-16 06:00:00,1017.0,962.0760296100717,681.0,642.0697405067472,1246.0,816.930953842169,1418.0,1359.750722175705,870.0,823.7739664885643
2004-03-16 07:00:00,1171.0,1028.890353752076,770.0,722.2362663066086,1162.0,1177.014883719731,1467.0,1421.123556542652,930.0,889.6443428772799
2004-03-16 08:00:00,1541.0,1157.5079277254338,1185.0,796.5573162668969,770.0,1106.3442058932937,1889.0,1464.084540599515,1407.0,940.971908894461
2004-03-16 09:00:00,1539.0,1466.524176882203,1287.0,1143.1105267558814,698.0,776.5477093699191,2055.0,1834.0750563545387,1507.0,1349.0260587310502
2004-03-16 10:00:00,1075.0,1464.8538187786528,1431.0,1228.2874604182343,628.0,715.9728426615442,2211.0,1979.6163492818703,1843.0,1434.5720020930185
2004-03-16 11:00:00,1571.0,1077.330738755029,1297.0,1348.5372491180265,730.0,657.0806111395129,1973.0,2116.390094442495,1729.0,1722.0063717892324
2004-03-16 12:00:00,1452.0,1491.5795484354544,1250.0,1236.6381401890533,776.0,742.8950056430441,1868.0,1907.722457594875,1583.0,1624.4839963565885
2004-03-16 13:00:00,1579.0,1392.1932412742233,1359.0,1197.3899452662042,724.0,781.5956149289503,1998.0,1815.6632060444545,1671.0,1499.5869190481146
2004-03-16 14:00:00,1466.0,1498.2609808496547,1309.0,1288.4123547681304,773.0,737.8471000840128,1897.0,1929.6413270116418,1491.0,1574.8673492066466
2004-03-16 15:00:00,1280.0,1403.885747999074,1136.0,1246.658955914036,893.0,779.0716621494347,1675.0,1841.0890945679039,1240.0,1420.8846511551037
2004-03-16 16:00:00,1407.0,1248.5424443689144,1197.0,1102.192195878869,905.0,880.0297733300596,1759.0,1646.4495341470147,1313.0,1206.164333316563
2004-03-16 17:00:00,1389.0,1354.610183944346,1173.0,1153.131342480864,898.0,890.125584448122,1739.0,1720.0969353873513,1363.0,1268.6128719708
2004-03-16 18:00:00,1447.0,1339.576961012395,1235.0,1133.0897110308988,859.0,884.2363612959189,1778.0,1702.5618398539377,1296.0,1311.3858436517842
2004-03-16 19:00:00,1551.0,1388.017346015348,1271.0,1184.863925609976,800.0,851.4249751622158,1875.0,1736.755276144094,1432.0,1254.0700615992653
2004-03-16 20:00:00,1474.0,1474.8759673999534,1173.0,1214.926372784924,854.0,801.7872371650752,1776.0,1821.8004894811493,1432.0,1370.4125445715422
2004-03-16 21:00:00,1075.0,1410.5671804132744,1426.0,1133.0897110308988,700.0,847.2183871963565,2106.0,1735.0017665907526,983.0,1370.4125445715422
2004-03-16 22:00:00,1379.0,1077.330738755029,1101.0,1344.361909232617,818.0,717.6554778478878,1710.0,2024.3308428920745,1602.0,986.3112588763042
2004-03-16 23:00:00,1201.0,1331.2251704946445,943.0,1072.9648166810025,935.0,816.930953842169,1560.0,1677.1359513304883,1362.0,1515.8406482868886
2004-03-17 00:00:00,1205.0,1182.5632992786855,925.0,941.0240763020639,922.0,915.3651122432783,1547.0,1545.6227348298876,1314.0,1310.5303842181643
2004-03-17 01:00:00,1072.0,1185.9040154857855,784.0,925.99285271459,1066.0,904.4279835320439,1442.0,1534.2249227331688,1114.0,1269.4683314044196
2004-03-17 02:00:00,998.0,1074.8252015997036,714.0,808.2482679460434,1169.0,1025.5777169487937,1383.0,1442.1656711827482,992.0,1098.3764446804828
2004-03-17 03:00:00,933.0,1013.0219517683499,625.0,749.793509550311,1292.0,1112.233429045497,1332.0,1390.4371393591784,884.0,994.0103937788813
2004-03-17 04:00:00,883.0,958.7353134029715,577.0,675.4724595900227,1396.0,1215.7154930056372,1303.0,1345.7226457489742,808.0,901.6207749479555
2004-03-17 05:00:00,869.0,916.976360814219,554.0,635.389196690092,818.0,1303.2125226955122,1268.0,1320.2967572255247,667.0,836.6058579928595
2004-03-17 06:00:00,891.0,905.2838540893682,576.0,616.1826332172086,818.0,816.930953842169,1289.0,1289.6103400420513,733.0,715.9860778524841
2004-03-17 07:00:00,1173.0,923.6577932284193,878.0,634.5541287130102,1038.0,816.930953842169,1556.0,1308.0221903521353,1052.0,772.4464004713832
2004-03-17 08:00:00,1587.0,1159.178285828984,1334.0,886.744657791741,702.0,1002.0208243399812,1999.0,1542.1157157232049,1534.0,1045.3379597960625
2004-03-17 09:00:00,1075.0,1504.9424132638553,923.0,1267.5356553410832,553.0,719.3381130342316,1456.2645979312647,1930.5180817883124,1931.0,1457.66940680075
2004-03-17 10:00:00,1522.0,1077.330738755029,1331.0,924.3227167604261,703.0,593.9817916516224,2026.0,1454.672225556271,1734.0,1797.2868019477646
2004-03-17 11:00:00,1438.0,1450.655774898477,1161.0,1265.0304514098375,819.0,720.1794306274035,1782.0,1954.1904607584206,1595.0,1628.7612935246868
2004-03-17 12:00:00,1393.0,1380.5007345493725,1067.0,1123.0688953059162,905.0,817.7722714353408,1654.0,1740.2622952507768,1490.0,1509.8524322515507
2004-03-17 13:00:00,1452.0,1342.9176772194953,1152.0,1044.5725054602185,861.0,890.125584448122,1747.0,1628.0376838369307,1508.0,1420.0291917214838
2004-03-17 14:00:00,1389.0,1392.1932412742233,1108.0,1115.553283512179,887.0,853.1076103485595,1712.0,1709.5758780673032,1334.0,1435.4274615266381
2004-03-17 15:00:00,1207.0,1339.576961012395,994.0,1078.8102925205758,1013.0,874.9818677710283,1520.0,1678.8894608838295,1045.0,1286.5775200768132
2004-03-17 16:00:00,1365.0,1187.5743735893357,1154.0,983.6125431332404,940.0,980.9878845106845,1679.0,1510.5525437630606,1221.0,1039.3497437607246
2004-03-17 17:00:00,1247.0,1319.5326637697938,1060.0,1117.2234194663429,1032.0,919.5717002091376,1525.0,1649.9565532536974,1069.0,1189.910604077789
2004-03-17 18:00:00,1557.0,1220.9815356603378,1478.0,1038.7270296206452,793.0,996.9729187809501,1981.0,1514.936317646414,1569.0,1059.880770167597
2004-03-17 19:00:00,1075.0,1479.8870417106036,923.0,1387.7854440408753,617.0,795.8980140128722,1456.2645979312647,1914.7364958082405,983.0,1487.610486977439
2004-03-17 20:00:00,1075.0,1077.330738755029,923.0,924.3227167604261,597.0,647.8261176146224,1456.2645979312647,1454.672225556271,983.0,986.3112588763042
2004-03-17 21:00:00,1075.0,1077.330738755029,1485.0,924.3227167604261,653.0,630.9997657511849,2174.0,1454.672225556271,983.0,986.3112588763042
2004-03-17 22:00:00,1444.0,1077.330738755029,1150.0,1393.6309198804486,770.0,678.1135509688098,1727.0,2083.95016770568,1727.0,986.3112588763042
2004-03-17 23:00:00,1488.0,1385.511808860023,1171.0,1113.8831475580153,731.0,776.5477093699191,1778.0,1692.0407825338898,1705.0,1622.773077489349
2004-03-18 00:00:00,1371.0,1422.2596871381252,1083.0,1131.4195750767349,796.0,743.736323236216,1669.0,1736.755276144094,1551.0,1603.952969949716
2004-03-18 01:00:00,1161.0,1324.5437380804442,904.0,1057.9335930935285,947.0,798.4219667923878,1502.0,1641.1890054869907,1240.0,1472.2122171722847
