PCA1,PCA2,Cluster
-0.4543731428777847,1.0645822197726789,1
3.147209146688851,1.7274421401320592,0
1.3572687775566867,1.4638794592383533,0
3.404669986759271,0.8115244296555352,0
2.2749879887274553,0.23608106825015068,0
1.6182629870129472,-0.26765694201805673,0
2.1526006608520305,-0.33874624690983124,0
1.6489219436480629,-0.5850368112396123,0
0.10859211099593491,-0.9852449861107434,0
1.357613271543162,-0.9385354036214849,0
0.3119728551912029,-1.0513333279591064,0
3.352116292049229,-0.120243026341852,0
0.27930583094505806,-0.42798303702366136,0
0.35479619684380276,-0.14281725589738886,0
2.19690132709889,-0.4472590455625522,0
2.381955549018097,0.9310083319364872,0
2.645602436449913,1.1337486538411632,0
1.735915259393043,1.0805227212958783,0
0.04158998262596157,0.6537470914693319,0
-0.8843809641552234,0.32270673233852104,1
-1.8272906425721498,0.13543670094485805,1
-2.1923919823144384,0.3923256800228103,1
-2.5007102244003474,0.2081312256050037,1
-2.271436942158362,0.45653960118947773,1
-0.3509879942146155,1.0012445918975592,1
2.3900322830117338,1.136605686250017,0
0.2872104726855173,0.7649568569335211,0
3.7439795923781847,0.9899754846605716,0
2.1950828383642214,0.2932721103866164,0
1.4533609589395693,-0.3053187106298187,0
1.3408652407316635,-0.41168248657286266,0
1.2211755865874243,-0.6029712698714074,0
0.9948040060876729,-0.8123883516011865,0
2.292198172913691,-0.5354102173175671,0
1.5481562945578071,-0.5796193940086121,0
2.8732552314275606,-0.07299795080462199,0
2.673603050217813,-0.17570761898845993,0
2.506723646680721,0.12011783768101321,0
1.7291830478626298,0.7331676145209113,0
0.8370797146629483,0.7742157976556622,0
0.1343355097082857,0.8192080450989679,0
0.3329891219615564,1.0072676432939358,0
-0.6643415538637921,0.736755955617888,1
-2.176143966200053,0.12404761027512802,1
-2.993766737001866,-0.13972465040340334,1
-2.112769160814668,0.3517349313757876,1
-2.297279549390099,0.2826273376734138,1
-2.9656473210813186,-0.1213279995338076,1
-0.8319350210737578,0.4606089216517938,1
2.3558489983666164,0.789733546960928,0
2.3365241966744774,1.5945966580467459,0
2.6115721497827584,1.0501602533177508,0
1.9818904833449829,0.829430699728991,0
1.2506853409064422,0.537854277021685,0
1.4644480875547872,0.44394082786450084,0
1.9174026295643751,0.5128837448711634,0
2.4619171071533854,0.6087926568217543,0
2.7103729519838935,0.7752860450479518,0
3.055079671476925,0.8663725239956122,0
2.658627174925737,0.7828317365485103,0
3.0122925063137957,0.9297556350646337,0
2.76499153114739,0.9290976584065574,0
2.2742351612779808,0.9097417265308354,0
0.21985654380554165,0.470675719125434,0
-0.03576307910150114,0.5243887437748693,0
-1.0021364267190565,0.31608161256116046,1
-1.3425942680796796,0.1642073572949582,1
-1.955177069322251,-0.04073740348584268,1
-2.320560198697486,-0.15427218834003373,1
-2.745607946210714,-0.3117468459246819,1
-2.5632748919400576,-0.2303257628739501,1
-2.646532657166887,-0.21178593317612063,1
-1.4618094306605964,0.17751959859392108,1
0.5403750835095787,0.7690524563353018,0
1.070466438395057,0.762991444908927,0
1.7429202153193206,0.8849314969223014,0
1.9534531897029455,0.9342437853779729,0
1.949703733324818,0.8251523437499568,0
1.8468581775897115,0.6672800552300101,0
0.8977327279603383,0.08548835088499734,0
0.1226304298664395,-0.25945430736775227,0
-0.3428656362038878,-0.4363523301511805,0
0.6813871718919869,-0.09337518993533736,0
1.5389826444767816,0.19200271888467768,0
2.9413898146485447,0.7718679523824792,0
2.876831329744902,0.8520492840940819,0
2.1828443321321167,0.7545920718060876,0
0.9339948294767684,0.39135144598021043,0
0.6042889929991503,0.347056477241803,0
1.4335474447369865,0.7057564868655392,0
0.27562806438869064,0.5073151381196013,0
-0.41246050560289177,0.17783341609038927,1
-0.3662789256820435,0.2124945340243567,1
-0.776734870721013,0.01670909863033946,1
-1.520935070376517,-0.1053788419390003,1
-2.554826020745988,-0.3701636866565794,1
-1.390658550931618,0.07335745055948235,1
-0.6278172025742653,0.3371212305352028,1
-0.16543396283799353,0.3421706292375068,1
0.5044808683058423,0.33943934717412905,0
0.40529969504401925,-0.16468961953640332,0
0.1593777700073161,-0.32245989740810643,0
-0.164308268652076,-0.5986787004625648,0
-1.244774668003576,-1.0804318929035588,1
-0.06053241966013951,-0.8111059523196948,0
-0.7351647437368083,-0.6921766470536651,0
0.09822722091429387,-0.3587743342518192,0
2.1612093570058097,0.2961901363341305,0
1.6540842301464818,0.3915293698897868,0
2.855775939989162,0.8502049622168781,0
1.0058282226537074,0.3227720114332768,0
0.19245344970144374,0.12687747475354888,0
0.2539055940719343,0.1975785671007357,0
-0.3636967021476061,0.025209013001626597,1
-0.8733867340189677,-0.10063266219704582,1
-1.8959309788347045,-0.3380101754196038,1
-2.3886788156321366,-0.5096376984593675,1
-2.3213020643166935,-0.3930610817543273,1
-2.4098586352603197,-0.4606604559744843,1
-1.8001581091281946,-0.3444162860573992,1
-1.1104943063094719,-0.19433294336939472,1
2.579329944033169,0.7025896101494067,0
2.264293724610728,0.3591484540235894,0
-0.9703588066918001,-0.3835551286266244,1
-0.8602855847471998,-0.46268483670869415,1
-0.29318091795129697,-0.6462178663748465,0
-0.3002866446507944,-0.7401031996461382,0
-0.22015264743722351,-0.6959284545962421,0
-0.33858932663270835,-0.6983357357039903,0
-0.3902419747566298,-0.6717434342210752,0
0.03620624971600938,-0.46266329471751916,0
2.3012196544566366,0.4892747408934861,0
2.7951180373232254,0.8171028540439723,0
2.6622672492647,0.8355134232864166,0
1.365946747234596,0.736497154624265,0
-0.10159229268302038,0.522777837803892,0
-1.7480864379976144,-0.009698611196695163,1
-2.0791570809555435,-0.032716806249648504,1
-2.47514641522078,-0.14908824884904476,1
-2.5634496652924548,-0.03550264204880485,1
-2.2696174326765925,0.532038638688914,1
-2.5347650274102906,0.6515122781150482,1
-2.7718635011468487,0.8555791177474042,1
-2.229819379049759,0.7869572473884032,1
-1.8462817797373192,0.6686720597846206,1
1.4320596081471,1.4620236448820054,0
2.919214930070044,1.4786748034486619,0
1.8269941074224822,1.2203249162479899,0
1.4670192969111924,0.9909984455303055,0
0.869288189867844,0.7494138216656009,0
1.7638713613098387,0.8816750205157529,0
0.4705772147442919,0.274349192174768,0
-0.22188014955409194,0.3234493801718041,1
-0.49335092400880437,0.5929920323813331,1
0.7999121757681217,0.6451938657681077,0
-0.7005739513929277,0.2675108600198364,1
0.643746588102176,0.9491721084155351,0
1.1811044913580548,1.1919320089681658,0
-0.6945564065173214,0.5600099321487552,1
-1.6227759339696748,0.4314416881422497,1
-1.3670124556332321,0.6584774027918936,1
-1.4889148910362933,0.6261289527434332,1
-1.7483107181729258,0.5542680967967797,1
-2.628274134645083,0.2085516131286619,1
-2.077457417526629,0.6936380863054539,1
-1.942176246398898,0.8038372476770997,1
-2.1683942651013237,0.6241062725537962,1
-2.013646467855185,0.6805476441549493,1
-1.7776184851942471,0.5812513636413865,1
1.188350223335289,1.298467282231116,0
3.4509893212987053,1.683960273544869,0
1.4598249525094007,1.160242241937787,0
-0.4009356884909844,0.2717391733382581,1
-0.9722575450349371,0.031815148263073356,1
-0.6214698837267174,-0.07943928574423431,1
-0.025230731623272575,0.06713123479347093,0
-1.0667005204988356,0.5871844818656803,1
0.9757990553987982,1.537670027039576,0
1.412586985017313,1.2298674169849646,0
0.6654739466321248,1.1274841829086126,0
2.71473844385416,1.58785027536308,0
1.0308323103843682,1.2068732239652284,0
-0.211178951237937,1.0214710480516702,1
-1.387544050985354,0.7678304671415329,1
-2.257363503767775,0.4006033688735545,1
-2.1519454779010605,0.4870072875875869,1
-3.160097206037854,0.07401863549912555,1
-2.2843373225879944,0.8498795603378904,1
-2.388699130102089,0.7906461811873807,1
-2.6635783400150856,0.7522337815864009,1
-2.794821440055637,0.6535624285801148,1
-2.404355519010123,1.137456926292942,1
-2.2857166171775978,0.8673174924682496,1
0.5775748680459701,1.4621971697591476,0
1.835293330544156,1.6758146116129535,0
-0.4427254378677611,1.0778028484227804,1
-1.0757082324213896,0.6936412294599631,1
-1.4242333333601294,0.12438298836009343,1
-0.5132696716807255,0.21212601469280531,1
-0.9839331287249629,0.10007831025823496,1
-0.7450309774808171,-0.06784326244672904,1
-0.34919786683977255,-0.19685620902329906,1
-0.5237739011185015,-0.16439432574421353,1
0.800820427796242,0.37727589570717607,0
3.0511433940118167,1.1367771398825932,0
2.6756260892163892,1.2501717750339778,0
0.2237873248764083,0.9536550552752291,0
-1.4756225045442446,0.7065130307801076,1
-2.0481064161298166,0.6426398823561289,1
-1.5512682253065602,0.8442098287738816,1
-1.7959700611536413,0.7533696946198459,1
-2.3121726956931523,0.6523803114192969,1
-2.4454258965023947,0.9756713391892499,1
-3.252016743595254,0.5721736705822315,1
-2.340604692505705,1.0113203537078608,1
-1.7713168197722886,1.140347863502968,1
-0.8930245863409204,1.258301256010783,1
1.658921516816066,1.5046893720827919,0
2.508396198041057,1.5212207681667982,0
1.589646025354915,0.833690445158416,0
0.8376691964703,0.3084304427957636,0
-0.3809716160071944,-0.32947959981272495,0
-0.16540339075831184,-0.2851361156229374,0
-1.2694883716117646,-0.1813482694588234,1
-2.301852798478767,-0.1721986517337161,1
-0.8742971325593606,0.3082091939385924,1
0.1123574190663232,0.4497979444128809,0
0.09105677572397874,0.7574731622192747,0
-0.03561324886607804,0.9813314826277373,1
-0.33462352775532767,1.0256559802864866,1
-1.8156648287263446,0.6944249490012874,1
-2.4066853192991977,0.5362232823681815,1
-2.5587934076199956,0.4389420638646104,1
-1.9612010116473562,0.7210085417531124,1
-2.8688257695025468,0.5920639341334228,1
-1.8742068402915322,1.041930054911432,1
-2.0981109045287325,1.03461586095947,1
-2.3004658669490894,1.009193523541364,1
-2.165862022894345,1.0585038590865894,1
-3.081501712971448,0.9161941405024333,1
-2.555525895749754,0.962885758078175,1
-1.1003119776372474,1.3601649785896988,1
-0.2187669775760778,0.931917475938883,1
-0.17075184213763223,0.2754145423265768,1
-0.6673614050531174,-0.1837613479834118,1
-0.904270494110792,-0.2746043711389563,1
-0.699916184236593,-0.4088231031343939,1
0.09535295791022379,-0.07179644167598168,0
-1.2976746826348748,-0.3087279449444616,1
-0.22494684237164378,-0.2531026286530079,0
-0.30940051327061396,-0.04440609066464023,1
0.2723634056582997,0.2831883953208423,0
1.0254252374166848,0.7884870558639161,0
0.8100722383717106,0.8307484760798574,0
-0.3333810535017285,0.7338205296329381,1
-0.8652946214677768,0.7085331669144695,1
0.14171340328388457,1.251609071731993,0
0.17780064519454872,1.2857075487575842,0
0.02757103255516015,1.3469558935308457,1
-0.8187670322524299,1.2314637323397526,1
-0.35345360504064566,1.4459815111195387,1
-1.6314554910222416,1.0178496676731046,1
-2.92396253558887,0.390777358013028,1
-2.3147852628567667,0.9121335293142843,1
-2.2146694722401814,1.0477985866586652,1
-1.6835006223526963,0.7773252231145502,1
-0.3652580883429548,0.7407948384456314,1
0.061973565015027314,0.25370180632363015,0
0.050792340456731665,-0.10529249984140142,0
-0.850582863018654,-0.6790192794863126,1
-2.013625012801206,-0.9388357678911188,1
-2.9553722736345795,-0.8810424069571023,1
-2.3823223755345135,-0.676472733374219,1
-2.4796728187512476,-0.706752179676588,1
-2.5042801108068216,-0.5539004249071554,1
-2.21293978113236,-0.33580211534895726,1
-1.4409075598236858,0.13277558113930182,1
-1.5231237855848605,0.27800209732816017,1
-2.759874164155749,0.008052198745788204,1
-2.835307717750582,0.06693343162563768,1
-3.068652922303415,0.04314480815926921,1
-3.65981061105196,-0.016909741966528658,1
-3.0202498890467395,0.39500831317519286,1
-2.9855135663638084,0.45860622155016467,1
-2.7651406707249437,0.5873306858898677,1
-2.605795571583557,0.42717034602806925,1
-2.266119785687334,0.7419174105579621,1
-2.788410693017038,0.4346242379231493,1
0.8853016601413076,1.5945920426084417,0
1.9668033617310898,1.4039888843249446,0
-2.1275184992578082,0.2853070527574283,1
-2.1767279559171016,-0.031698050715161075,1
-1.9601217344170103,-0.2127111871257739,1
-2.2102302703052983,-0.4283648591958923,1
-1.79710292030025,-0.47117780550801597,1
-2.1679807531868405,-0.5817745462340836,1
-2.2638270137304577,-0.6219042226981305,1
-1.9945147946717567,-0.5501282601080718,1
-1.3514959809184264,-0.2686957150229204,1
-0.3744308407009251,0.11865282696965171,1
-0.8519086971750536,0.2516787759412524,1
-1.8013119866718215,0.1788490308128937,1
-2.7977393237006365,-0.0706063978332481,1
-3.0700275309049174,-0.21568662812412076,1
-3.5213392842898177,-0.18191856999447115,1
-2.6172869591887924,0.19108606089036903,1
-2.787099644468764,0.34430153630206156,1
-2.3918887182600885,0.6479373683757516,1
-2.190365110628457,0.6406523612296963,1
-2.3849690695770867,0.47433895547047616,1
-3.12502720282567,-0.029027326543863422,1
-1.5126609591644964,0.7023895985471615,1
0.9751362267991506,1.1909514888982837,0
3.391997693710554,1.504888545389354,0
3.1007190162831484,1.148947652503968,0
3.1356487682309124,0.9347759078482184,0
2.2992308494541094,0.6844921685149858,0
2.2831306467550494,0.3468195370275125,0
1.7840372311120876,0.016238911881998528,0
-0.11809202112345243,-0.2580373634900974,0
-0.8564787303184666,-0.2790551111149161,1
-1.4285687304307766,-0.34926693363449507,1
0.1172790485827284,0.13465527455813261,0
0.11892368736445245,0.3281947271099435,0
0.8556161178230908,0.47876649604690713,0
0.21573644714874893,0.39646581744020437,0
-1.4514579986806713,0.05403367053369163,1
-1.9007810769566549,-0.10080798762385623,1
-1.4958760811243714,0.0518145484426586,1
-2.170090444162145,-0.14244373053053772,1
-2.816386593717749,-0.35360350102071814,1
-2.493559824094568,-0.20950865034659902,1
-2.931618711449481,-0.04132161506130476,1
-2.9596812516553537,-0.08655603530782487,1
-2.504901242738349,-0.004105631918447295,1
-2.2529611723790377,-0.09540760218122891,1
2.8210369313390964,1.3254433422849443,0
3.1878074826485014,1.4837226543967852,0
0.3169776875213227,1.349448345828943,0
-0.3756645040260077,0.9657507902509447,1
0.18619476255466538,0.9631972530024525,0
1.4984670775606979,1.2467570653359672,0
0.39380443499213,1.1308932961660982,0
1.1450611594248832,0.8479275894318115,0
1.6914236971964773,0.7806963475203784,0
0.5049531198879978,0.37371105920593783,0
0.7776167060637131,0.4860258133450773,0
0.9808306917114468,0.48975775763331136,0
0.7379244489056743,0.630724915022247,0
0.1470425602914008,0.690507815837242,0
-1.2477393581100467,0.4351383666720525,1
-1.479919625488587,0.3929999285121019,1
-1.633597134939701,0.3951272766594769,1
-0.6289949024329673,0.7639287980944114,1
-1.1565503645409112,0.7014017298511422,1
-1.491919902269577,0.742013319742648,1
-1.7749366017152794,0.8875861175586199,1
-2.513423633045589,0.495955815733524,1
-2.022645645433648,0.5566062579206634,1
-0.4903642546247938,1.0966055575521043,1
2.750547560777626,1.9246293954644027,0
2.4576498249572123,1.9418879497438866,0
3.423457539405693,1.0545748199426854,0
1.1965609667310806,0.09791498612074873,0
-0.6015675968986988,-0.48189879977738564,0
-0.5484893232362728,-0.6636509689519681,0
-0.3099960364587032,-0.7640704214127406,0
0.028285778745681233,-0.009109010894967106,0
0.028285778745681233,-0.009109010894967106,0
0.028285778745681233,-0.009109010894967106,0
0.8912156510633334,0.04433664503288637,0
3.183683921027781,-0.0768005287538753,0
3.9841926962665575,0.4647798699093937,0
3.1988799290149523,0.7641887476842696,0
0.6713960481376419,0.3515571055984912,0
0.48682439954961454,0.4732381872439951,0
0.15613322233923235,0.5391546027925235,0
-0.17041434097095792,0.5390846637788316,0
-0.7632587985326345,0.559000398733881,1
-2.137882751574876,0.06733814170954555,1
-1.9661644679899482,0.3673726492057581,1
-2.3258909163959895,0.3675175622511622,1
-2.1777357369465493,0.4177969225716892,1
-1.2000978315944206,0.7153604224520524,1
1.522799118582577,1.20235808092674,0
3.006279226099022,1.3420265014610253,0
3.4158813065487554,1.3818800972914909,0
2.296253031521994,0.5741350194388392,0
1.950536484636736,0.1723569172240407,0
2.0843522675619783,-0.2639130891031809,0
1.7732712406224975,-0.43129753851121283,0
1.5605366509219127,-0.6687994985046841,0
1.3032034691448562,-0.8579565032540193,0
0.8864550489356844,-1.0754501898048723,0
2.137685774071501,-0.6803033496164315,0
3.225771312280064,-0.11122408958526865,0
3.9001885685664037,0.37172819032172116,0
2.9427498869697684,0.13990293564109463,0
1.7858557805868664,0.46055086786500804,0
0.9402841818193557,0.3691324557130377,0
1.8211977769812298,0.7640493594923462,0
0.7830380815906794,0.43411205630164706,0
-0.20533180392531974,0.25768071205611875,1
-0.5237677898214357,0.3685732347078759,1
-1.2067308878016894,0.1388111289452781,1
-1.747543969017982,0.044059725182364194,1
-1.5648518929557698,0.23983309577864897,1
-1.483517950439314,0.22484491329635622,1
0.6762683322620342,0.8447874261611035,0
2.3013949538076415,0.9365021496561443,0
2.3564500863773707,0.7642088167898774,0
1.7969477814907417,0.27581325743086155,0
1.8193962445455465,0.08501814041040953,0
1.9822147610167475,-0.30364716481094933,0
0.7264444914998143,-0.6563805104798703,0
0.35454694947737375,-0.8767064924652705,0
0.7982410272647612,-0.8129956508857642,0
1.2759969317474031,-0.8103393771737919,0
1.6016161128016717,-0.6008138901047568,0
2.2526490434488045,-0.22107567405547415,0
2.9411188729276656,-0.3992706596196182,0
2.238475692222466,0.186809450785769,0
0.5217780444412929,-0.04476852024425217,0
2.114664704946223,0.32702115794198877,0
0.787854255180702,0.20084258248510362,0
0.1519111828546434,0.13639566877754572,0
-0.1738187394456759,0.17322354900578935,1
-0.816595161195652,0.0782433648725708,1
-0.682053206189573,0.20798562009561986,1
-1.5723969658639811,0.0068376389322764046,1
-1.9120969980674283,-0.012560938992147762,1
-1.0079319882846338,0.4717754993464988,1
-1.5280020700048256,0.18705359009154773,1
-1.0504089617344479,0.06598148435445542,1
0.5493813830293077,0.0435664910960687,0
0.8249799064482162,-0.3921718892137204,0
0.3761289271828076,-0.7532070807522712,0
0.4509061455293675,-1.0076932524711573,0
-0.43300613293772133,-1.3798543781434438,0
-0.9957671039375282,-1.5490096088888319,1
0.5624960035696607,-1.173226735021719,0
0.8950155092037204,-0.8821123988050247,0
0.579168304400618,-0.7215784314769342,0
0.5476077860052176,-0.6342864336385793,0
1.6250363662996639,0.011971582534148057,0
1.0518019757958057,0.10493054214723008,0
-0.9737127337644502,-0.2276686539002624,1
-0.27129443661820424,0.11940149813707299,1
-0.3859718495575461,0.18881894548900305,1
-1.1706538314905368,0.03867357427975661,1
-2.5856367334738284,-0.39034820024753814,1
-2.444968748704183,-0.40814997458093105,1
-2.1798346836604536,-0.21216322171419535,1
-2.2494640613920094,-0.2961834718046793,1
-1.9091356840989435,0.05073541586200082,1
-0.49294240094597863,0.5832375153615278,1
1.6463911210832636,1.0276107780820696,0
3.272182713641343,1.9689147644021423,0
3.009794811798322,1.0558135615945903,0
2.373638781459523,0.9630633730354082,0
2.256921796649123,0.7091109028725379,0
2.7410347323318875,0.7149999911306225,0
2.648599394413127,0.553073124634258,0
1.9828770912075249,0.21405225996297578,0
1.182201960154731,-0.3201292273398154,0
0.6992705076596272,-0.575173830885546,0
2.402335192936425,0.10679888894502193,0
3.212882037953856,0.33737461981827954,0
2.892364535835022,0.43462649555012695,0
1.8519821683429702,0.3794563455363936,0
0.5496508702244526,0.1483152915007439,0
0.1397893805926254,0.018291048762264398,0
-0.10645050941278535,0.020198339334676678,0
-1.4525579547535905,-0.322898092002006,1
-2.1744713542713985,-0.4485547604879305,1
-2.9033839149904397,-0.528245587449584,1
-2.6234187022585016,-0.36808423960622355,1
-2.8272804686824387,-0.3896110164932081,1
-1.8907620659838746,-0.18097267495846323,1
0.31953855501357076,0.5202273511096431,0
2.8109059487360883,0.5318132648821954,0
2.7802764839477074,1.3582332823422474,0
3.712740632305461,0.6678601146304627,0
1.8967174650083347,0.12365790882870271,0
0.031901662467785065,-0.41442627105652496,0
1.8439647268258792,-0.08709789371519283,0
1.2114273171739256,-0.1251811423014255,0
0.5109415554706525,-0.16712274614961178,0
-0.4725211715030272,-0.3717275090381195,0
-0.11633622106065142,-0.35196519297332307,0
0.934031533049853,0.09655955631324607,0
1.273487495052969,0.25966072390567585,0
1.4905233570812872,0.44083840362244536,0
1.5984153393308758,0.5771414821272957,0
-0.4421769236532831,0.0718801852883338,1
-1.2687879705658827,-0.191196107313975,1
-1.6201251050521202,-0.21122019410113368,1
-2.1380344715936848,-0.3818250512496032,1
-3.08466031566121,-0.6532730787698511,1
-2.5208870729556563,-0.29101144534158446,1
-2.857115882007835,-0.40251928552244126,1
-2.8412329299158996,-0.3632210270460567,1
-2.7006819832984243,-0.2844772782959543,1
-2.39686159720938,-0.34346696796689485,1
0.9264062744296481,0.5082640587699927,0
1.4211345337052257,0.5261723934516304,0
-0.1629142286937284,0.4822636845414846,0
-0.5512645031871206,-0.07974927341806498,1
-1.0737620728012114,-0.19485306935272656,1
-0.8432118295292178,-0.2693260698665425,1
-0.23219649140184717,-0.31765589218763146,0
-1.492971992417331,-0.03711321591283485,1
-0.4253452383864553,0.9270000747546934,1
-1.405875379137622,-0.305069674785897,1
0.30896059173397655,-0.1052968792798113,0
0.769002557454456,0.4839060265739976,0
1.0777241005702693,1.1575153146430062,0
0.2705624912619024,1.2383648156935785,0
-2.6659038087829963,0.5031236753722143,1
-1.9796814414941322,0.7600721022346184,1
-0.6829688463813474,1.1147549428552772,1
-1.5248925260246722,0.9795505770733152,1
-1.1431994341651341,1.1167380023163203,1
-1.8039795384820145,1.1031622374300507,1
-2.3804174435976395,1.0203402317758221,1
